codice_isolato,agriturismo_strutture,locazione_turistica_strutture,albergo_strutture,aperto_strutture,complementare_strutture,extra_alberghiero_strutture,altro_strutture,agriturismo_letti,locazione_turistica_letti,albergo_letti,aperto_letti,complementare_letti,extra_alberghiero_letti,altro_letti,totale_strutture,totale_letti,data,codice_gruppo,codice_localita,codice_municipalita,codice_quartiere,nome_gruppo,nome_localita,nome_municipalita,nome_quartiere
270420821,0,10,1,0,1,0,0,0,34,16,0,6,0,0,12,56,2018-11-28,1,270425013,1,2,Città d'acqua,San Polo,Venezia - Murano - Burano,"Dorsoduro, S. Polo, S. Croce, Giudecca, Sacca Fiso"
270420822,0,3,0,0,1,0,0,0,11,0,0,6,0,0,4,17,2018-11-28,1,270425013,1,2,Città d'acqua,San Polo,Venezia - Murano - Burano,"Dorsoduro, S. Polo, S. Croce, Giudecca, Sacca Fiso"
270420823,0,1,0,0,0,0,0,0,3,0,0,0,0,0,1,3,2018-11-28,1,270425013,1,2,Città d'acqua,San Polo,Venezia - Murano - Burano,"Dorsoduro, S. Polo, S. Croce, Giudecca, Sacca Fiso"
270420824,0,4,0,0,0,0,0,0,14,0,0,0,0,0,4,14,2018-11-28,1,270425013,1,2,Città d'acqua,San Polo,Venezia - Murano - Burano,"Dorsoduro, S. Polo, S. Croce, Giudecca, Sacca Fiso"
270420825,0,27,0,0,2,0,0,0,102,0,0,17,0,0,29,119,2018-11-28,1,270425013,1,2,Città d'acqua,San Polo,Venezia - Murano - Burano,"Dorsoduro, S. Polo, S. Croce, Giudecca, Sacca Fiso"
270420826,0,3,0,0,2,0,0,0,13,0,0,8,0,0,5,21,2018-11-28,1,270425013,1,2,Città d'acqua,San Polo,Venezia - Murano - Burano,"Dorsoduro, S. Polo, S. Croce, Giudecca, Sacca Fiso"
270420827,0,3,0,0,0,0,0,0,8,0,0,0,0,0,3,8,2018-11-28,1,270425013,1,2,Città d'acqua,San Polo,Venezia - Murano - Burano,"Dorsoduro, S. Polo, S. Croce, Giudecca, Sacca Fiso"
270420828,0,0,1,0,0,0,0,0,0,48,0,0,0,0,1,48,2018-11-28,1,270425013,1,2,Città d'acqua,San Polo,Venezia - Murano - Burano,"Dorsoduro, S. Polo, S. Croce, Giudecca, Sacca Fiso"
270420829,0,1,0,0,1,0,0,0,4,0,0,5,0,0,2,9,2018-11-28,1,270425013,1,2,Città d'acqua,San Polo,Venezia - Murano - Burano,"Dorsoduro, S. Polo, S. Croce, Giudecca, Sacca Fiso"
270420830,0,0,0,0,2,0,0,0,0,0,0,18,0,0,2,18,2018-11-28,1,270425013,1,2,Città d'acqua,San Polo,Venezia - Murano - Burano,"Dorsoduro, S. Polo, S. Croce, Giudecca, Sacca Fiso"
270420831,0,2,0,0,0,0,0,0,5,0,0,0,0,0,2,5,2018-11-28,1,270425013,1,2,Città d'acqua,San Polo,Venezia - Murano - Burano,"Dorsoduro, S. Polo, S. Croce, Giudecca, Sacca Fiso"
270420833,0,8,0,0,0,0,0,0,27,0,0,0,0,0,8,27,2018-11-28,1,270425013,1,2,Città d'acqua,San Polo,Venezia - Murano - Burano,"Dorsoduro, S. Polo, S. Croce, Giudecca, Sacca Fiso"
270420834,0,0,0,0,1,0,0,0,0,0,0,6,0,0,1,6,2018-11-28,1,270425013,1,2,Città d'acqua,San Polo,Venezia - Murano - Burano,"Dorsoduro, S. Polo, S. Croce, Giudecca, Sacca Fiso"
270420835,0,5,0,0,1,0,0,0,20,0,0,4,0,0,6,24,2018-11-28,1,270425013,1,2,Città d'acqua,San Polo,Venezia - Murano - Burano,"Dorsoduro, S. Polo, S. Croce, Giudecca, Sacca Fiso"
270420836,0,5,0,0,0,0,0,0,16,0,0,0,0,0,5,16,2018-11-28,1,270425013,1,2,Città d'acqua,San Polo,Venezia - Murano - Burano,"Dorsoduro, S. Polo, S. Croce, Giudecca, Sacca Fiso"
270420837,0,9,0,0,3,0,0,0,23,0,0,19,0,0,12,42,2018-11-28,1,270425013,1,2,Città d'acqua,San Polo,Venezia - Murano - Burano,"Dorsoduro, S. Polo, S. Croce, Giudecca, Sacca Fiso"
270420838,0,6,0,0,0,0,0,0,23,0,0,0,0,0,6,23,2018-11-28,1,270425013,1,2,Città d'acqua,San Polo,Venezia - Murano - Burano,"Dorsoduro, S. Polo, S. Croce, Giudecca, Sacca Fiso"
270420839,0,4,0,0,0,1,0,0,10,0,0,0,1,0,5,11,2018-11-28,1,270425013,1,2,Città d'acqua,San Polo,Venezia - Murano - Burano,"Dorsoduro, S. Polo, S. Croce, Giudecca, Sacca Fiso"
270420840,0,2,0,0,0,0,0,0,4,0,0,0,0,0,2,4,2018-11-28,1,270425013,1,2,Città d'acqua,San Polo,Venezia - Murano - Burano,"Dorsoduro, S. Polo, S. Croce, Giudecca, Sacca Fiso"
270420841,0,1,0,0,0,0,0,0,6,0,0,0,0,0,1,6,2018-11-28,1,270425013,1,2,Città d'acqua,San Polo,Venezia - Murano - Burano,"Dorsoduro, S. Polo, S. Croce, Giudecca, Sacca Fiso"
270420842,0,2,0,0,0,0,0,0,9,0,0,0,0,0,2,9,2018-11-28,1,270425013,1,2,Città d'acqua,San Polo,Venezia - Murano - Burano,"Dorsoduro, S. Polo, S. Croce, Giudecca, Sacca Fiso"
270420843,0,15,1,0,0,0,0,0,45,36,0,0,0,0,16,81,2018-11-28,1,270425013,1,2,Città d'acqua,San Polo,Venezia - Murano - Burano,"Dorsoduro, S. Polo, S. Croce, Giudecca, Sacca Fiso"
270420844,0,2,0,0,0,0,0,0,8,0,0,0,0,0,2,8,2018-11-28,1,270425013,1,2,Città d'acqua,San Polo,Venezia - Murano - Burano,"Dorsoduro, S. Polo, S. Croce, Giudecca, Sacca Fiso"
270420845,0,5,0,0,0,0,0,0,15,0,0,0,0,0,5,15,2018-11-28,1,270425013,1,2,Città d'acqua,San Polo,Venezia - Murano - Burano,"Dorsoduro, S. Polo, S. Croce, Giudecca, Sacca Fiso"
270420846,0,7,0,0,1,0,0,0,29,0,0,7,0,0,8,36,2018-11-28,1,270425013,1,2,Città d'acqua,San Polo,Venezia - Murano - Burano,"Dorsoduro, S. Polo, S. Croce, Giudecca, Sacca Fiso"
270420847,0,2,2,0,1,0,0,0,6,77,0,9,0,0,5,92,2018-11-28,1,270425013,1,2,Città d'acqua,San Polo,Venezia - Murano - Burano,"Dorsoduro, S. Polo, S. Croce, Giudecca, Sacca Fiso"
270420848,0,3,0,0,0,0,0,0,5,0,0,0,0,0,3,5,2018-11-28,1,270425013,1,2,Città d'acqua,San Polo,Venezia - Murano - Burano,"Dorsoduro, S. Polo, S. Croce, Giudecca, Sacca Fiso"
270420850,0,9,0,0,0,0,0,0,27,0,0,0,0,0,9,27,2018-11-28,1,270425013,1,2,Città d'acqua,San Polo,Venezia - Murano - Burano,"Dorsoduro, S. Polo, S. Croce, Giudecca, Sacca Fiso"
270420851,0,13,0,0,1,0,0,0,85,0,0,3,0,0,14,88,2018-11-28,1,270425013,1,2,Città d'acqua,San Polo,Venezia - Murano - Burano,"Dorsoduro, S. Polo, S. Croce, Giudecca, Sacca Fiso"
270420852,0,1,0,0,0,0,0,0,3,0,0,0,0,0,1,3,2018-11-28,1,270425013,1,2,Città d'acqua,San Polo,Venezia - Murano - Burano,"Dorsoduro, S. Polo, S. Croce, Giudecca, Sacca Fiso"
270420853,0,3,0,0,0,0,0,0,6,0,0,0,0,0,3,6,2018-11-28,1,270425013,1,2,Città d'acqua,San Polo,Venezia - Murano - Burano,"Dorsoduro, S. Polo, S. Croce, Giudecca, Sacca Fiso"
270420854,0,8,0,0,0,0,0,0,29,0,0,0,0,0,8,29,2018-11-28,1,270425013,1,2,Città d'acqua,San Polo,Venezia - Murano - Burano,"Dorsoduro, S. Polo, S. Croce, Giudecca, Sacca Fiso"
270420855,0,0,1,0,0,0,0,0,0,19,0,0,0,0,1,19,2018-11-28,1,270425013,1,2,Città d'acqua,San Polo,Venezia - Murano - Burano,"Dorsoduro, S. Polo, S. Croce, Giudecca, Sacca Fiso"
270420856,0,9,0,0,0,0,0,0,37,0,0,0,0,0,9,37,2018-11-28,1,270425013,1,2,Città d'acqua,San Polo,Venezia - Murano - Burano,"Dorsoduro, S. Polo, S. Croce, Giudecca, Sacca Fiso"
270420857,0,4,0,0,3,0,0,0,14,0,0,24,0,0,7,38,2018-11-28,1,270425013,1,2,Città d'acqua,San Polo,Venezia - Murano - Burano,"Dorsoduro, S. Polo, S. Croce, Giudecca, Sacca Fiso"
270420858,0,15,0,0,2,0,0,0,43,0,0,16,0,0,17,59,2018-11-28,1,270425013,1,2,Città d'acqua,San Polo,Venezia - Murano - Burano,"Dorsoduro, S. Polo, S. Croce, Giudecca, Sacca Fiso"
270420859,0,4,0,0,0,0,0,0,13,0,0,0,0,0,4,13,2018-11-28,1,270425013,1,2,Città d'acqua,San Polo,Venezia - Murano - Burano,"Dorsoduro, S. Polo, S. Croce, Giudecca, Sacca Fiso"
270420860,0,8,0,0,1,0,0,0,33,0,0,4,0,0,9,37,2018-11-28,1,270425013,1,2,Città d'acqua,San Polo,Venezia - Murano - Burano,"Dorsoduro, S. Polo, S. Croce, Giudecca, Sacca Fiso"
270420861,0,5,0,0,1,0,0,0,16,0,0,2,0,0,6,18,2018-11-28,1,270425013,1,2,Città d'acqua,San Polo,Venezia - Murano - Burano,"Dorsoduro, S. Polo, S. Croce, Giudecca, Sacca Fiso"
270420865,0,4,0,0,0,0,0,0,14,0,0,0,0,0,4,14,2018-11-28,1,270425013,1,2,Città d'acqua,San Polo,Venezia - Murano - Burano,"Dorsoduro, S. Polo, S. Croce, Giudecca, Sacca Fiso"
270420866,0,5,0,0,1,0,0,0,16,0,0,123,0,0,6,139,2018-11-28,1,270425013,1,2,Città d'acqua,San Polo,Venezia - Murano - Burano,"Dorsoduro, S. Polo, S. Croce, Giudecca, Sacca Fiso"
270420867,0,0,0,0,1,0,0,0,0,0,0,14,0,0,1,14,2018-11-28,1,270425013,1,2,Città d'acqua,San Polo,Venezia - Murano - Burano,"Dorsoduro, S. Polo, S. Croce, Giudecca, Sacca Fiso"
270420869,0,3,0,0,0,0,0,0,16,0,0,0,0,0,3,16,2018-11-28,1,270425013,1,2,Città d'acqua,San Polo,Venezia - Murano - Burano,"Dorsoduro, S. Polo, S. Croce, Giudecca, Sacca Fiso"
270420870,0,3,0,0,0,0,0,0,13,0,0,0,0,0,3,13,2018-11-28,1,270425013,1,2,Città d'acqua,San Polo,Venezia - Murano - Burano,"Dorsoduro, S. Polo, S. Croce, Giudecca, Sacca Fiso"
270420871,0,3,0,0,1,0,0,0,13,0,0,10,0,0,4,23,2018-11-28,1,270425013,1,2,Città d'acqua,San Polo,Venezia - Murano - Burano,"Dorsoduro, S. Polo, S. Croce, Giudecca, Sacca Fiso"
270420872,0,4,0,0,0,0,0,0,12,0,0,0,0,0,4,12,2018-11-28,1,270425013,1,2,Città d'acqua,San Polo,Venezia - Murano - Burano,"Dorsoduro, S. Polo, S. Croce, Giudecca, Sacca Fiso"
270420874,0,7,0,0,0,0,0,0,21,0,0,0,0,0,7,21,2018-11-28,1,270425013,1,2,Città d'acqua,San Polo,Venezia - Murano - Burano,"Dorsoduro, S. Polo, S. Croce, Giudecca, Sacca Fiso"
270420875,0,1,0,0,2,0,0,0,3,0,0,8,0,0,3,11,2018-11-28,1,270425013,1,2,Città d'acqua,San Polo,Venezia - Murano - Burano,"Dorsoduro, S. Polo, S. Croce, Giudecca, Sacca Fiso"
270420876,0,5,0,0,0,0,0,0,14,0,0,0,0,0,5,14,2018-11-28,1,270425013,1,2,Città d'acqua,San Polo,Venezia - Murano - Burano,"Dorsoduro, S. Polo, S. Croce, Giudecca, Sacca Fiso"
270420878,0,0,0,0,0,2,0,0,0,0,0,0,10,0,2,10,2018-11-28,1,270425013,1,2,Città d'acqua,San Polo,Venezia - Murano - Burano,"Dorsoduro, S. Polo, S. Croce, Giudecca, Sacca Fiso"
270420880,0,1,0,0,0,0,0,0,6,0,0,0,0,0,1,6,2018-11-28,1,270425013,1,2,Città d'acqua,San Polo,Venezia - Murano - Burano,"Dorsoduro, S. Polo, S. Croce, Giudecca, Sacca Fiso"
270420881,0,4,0,0,1,0,0,0,16,0,0,4,0,0,5,20,2018-11-28,1,270425013,1,2,Città d'acqua,San Polo,Venezia - Murano - Burano,"Dorsoduro, S. Polo, S. Croce, Giudecca, Sacca Fiso"
270420882,0,19,0,0,1,0,0,0,68,0,0,19,0,0,20,87,2018-11-28,1,270425013,1,2,Città d'acqua,San Polo,Venezia - Murano - Burano,"Dorsoduro, S. Polo, S. Croce, Giudecca, Sacca Fiso"
270420883,0,1,0,0,1,0,0,0,2,0,0,15,0,0,2,17,2018-11-28,1,270425013,1,2,Città d'acqua,San Polo,Venezia - Murano - Burano,"Dorsoduro, S. Polo, S. Croce, Giudecca, Sacca Fiso"
270420884,0,2,0,0,0,0,0,0,5,0,0,0,0,0,2,5,2018-11-28,1,270425013,1,2,Città d'acqua,San Polo,Venezia - Murano - Burano,"Dorsoduro, S. Polo, S. Croce, Giudecca, Sacca Fiso"
270420885,0,1,0,0,0,0,0,0,3,0,0,0,0,0,1,3,2018-11-28,1,270425013,1,2,Città d'acqua,San Polo,Venezia - Murano - Burano,"Dorsoduro, S. Polo, S. Croce, Giudecca, Sacca Fiso"
270420886,0,4,0,0,0,0,0,0,19,0,0,0,0,0,4,19,2018-11-28,1,270425013,1,2,Città d'acqua,San Polo,Venezia - Murano - Burano,"Dorsoduro, S. Polo, S. Croce, Giudecca, Sacca Fiso"
270420887,0,8,1,0,0,0,0,0,29,16,0,0,0,0,9,45,2018-11-28,1,270425013,1,2,Città d'acqua,San Polo,Venezia - Murano - Burano,"Dorsoduro, S. Polo, S. Croce, Giudecca, Sacca Fiso"
270420888,0,7,0,0,0,0,0,0,25,0,0,0,0,0,7,25,2018-11-28,1,270425013,1,2,Città d'acqua,San Polo,Venezia - Murano - Burano,"Dorsoduro, S. Polo, S. Croce, Giudecca, Sacca Fiso"
270420889,0,4,0,0,0,0,0,0,22,0,0,0,0,0,4,22,2018-11-28,1,270425013,1,2,Città d'acqua,San Polo,Venezia - Murano - Burano,"Dorsoduro, S. Polo, S. Croce, Giudecca, Sacca Fiso"
270420890,0,2,0,0,0,0,0,0,10,0,0,0,0,0,2,10,2018-11-28,1,270425013,1,2,Città d'acqua,San Polo,Venezia - Murano - Burano,"Dorsoduro, S. Polo, S. Croce, Giudecca, Sacca Fiso"
270420891,0,4,0,0,0,0,0,0,12,0,0,0,0,0,4,12,2018-11-28,1,270425013,1,2,Città d'acqua,San Polo,Venezia - Murano - Burano,"Dorsoduro, S. Polo, S. Croce, Giudecca, Sacca Fiso"
270420892,0,5,0,0,1,0,0,0,17,0,0,2,0,0,6,19,2018-11-28,1,270425014,1,2,Città d'acqua,Santa Croce,Venezia - Murano - Burano,"Dorsoduro, S. Polo, S. Croce, Giudecca, Sacca Fiso"
270420893,0,17,0,0,1,0,0,0,77,0,0,7,0,0,18,84,2018-11-28,1,270425014,1,2,Città d'acqua,Santa Croce,Venezia - Murano - Burano,"Dorsoduro, S. Polo, S. Croce, Giudecca, Sacca Fiso"
270420895,0,7,1,0,0,0,0,0,25,64,0,0,0,0,8,89,2018-11-28,1,270425014,1,2,Città d'acqua,Santa Croce,Venezia - Murano - Burano,"Dorsoduro, S. Polo, S. Croce, Giudecca, Sacca Fiso"
270420896,0,3,0,0,0,1,0,0,10,0,0,0,4,0,4,14,2018-11-28,1,270425014,1,2,Città d'acqua,Santa Croce,Venezia - Murano - Burano,"Dorsoduro, S. Polo, S. Croce, Giudecca, Sacca Fiso"
270420897,0,2,0,0,0,0,0,0,8,0,0,0,0,0,2,8,2018-11-28,1,270425014,1,2,Città d'acqua,Santa Croce,Venezia - Murano - Burano,"Dorsoduro, S. Polo, S. Croce, Giudecca, Sacca Fiso"
270420898,0,0,1,0,0,0,0,0,0,73,0,0,0,0,1,73,2018-11-28,1,270425014,1,2,Città d'acqua,Santa Croce,Venezia - Murano - Burano,"Dorsoduro, S. Polo, S. Croce, Giudecca, Sacca Fiso"
270420899,0,5,0,0,1,0,0,0,25,0,0,17,0,0,6,42,2018-11-28,1,270425014,1,2,Città d'acqua,Santa Croce,Venezia - Murano - Burano,"Dorsoduro, S. Polo, S. Croce, Giudecca, Sacca Fiso"
270420900,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,2,2018-11-28,1,270425014,1,2,Città d'acqua,Santa Croce,Venezia - Murano - Burano,"Dorsoduro, S. Polo, S. Croce, Giudecca, Sacca Fiso"
270420901,0,2,0,0,0,0,0,0,8,0,0,0,0,0,2,8,2018-11-28,1,270425014,1,2,Città d'acqua,Santa Croce,Venezia - Murano - Burano,"Dorsoduro, S. Polo, S. Croce, Giudecca, Sacca Fiso"
270420902,0,1,0,0,0,0,0,0,5,0,0,0,0,0,1,5,2018-11-28,1,270425014,1,2,Città d'acqua,Santa Croce,Venezia - Murano - Burano,"Dorsoduro, S. Polo, S. Croce, Giudecca, Sacca Fiso"
270420903,0,2,0,0,2,0,0,0,4,0,0,6,0,0,4,10,2018-11-28,1,270425014,1,2,Città d'acqua,Santa Croce,Venezia - Murano - Burano,"Dorsoduro, S. Polo, S. Croce, Giudecca, Sacca Fiso"
270420904,0,2,0,0,2,0,0,0,7,0,0,14,0,0,4,21,2018-11-28,1,270425014,1,2,Città d'acqua,Santa Croce,Venezia - Murano - Burano,"Dorsoduro, S. Polo, S. Croce, Giudecca, Sacca Fiso"
270420905,0,2,0,0,0,0,0,0,11,0,0,0,0,0,2,11,2018-11-28,1,270425014,1,2,Città d'acqua,Santa Croce,Venezia - Murano - Burano,"Dorsoduro, S. Polo, S. Croce, Giudecca, Sacca Fiso"
270420906,0,8,0,0,1,0,0,0,26,0,0,8,0,0,9,34,2018-11-28,1,270425014,1,2,Città d'acqua,Santa Croce,Venezia - Murano - Burano,"Dorsoduro, S. Polo, S. Croce, Giudecca, Sacca Fiso"
270420908,0,7,0,0,1,0,0,0,26,0,0,4,0,0,8,30,2018-11-28,1,270425014,1,2,Città d'acqua,Santa Croce,Venezia - Murano - Burano,"Dorsoduro, S. Polo, S. Croce, Giudecca, Sacca Fiso"
270420909,0,1,1,0,2,0,0,0,6,32,0,16,0,0,4,54,2018-11-28,1,270425014,1,2,Città d'acqua,Santa Croce,Venezia - Murano - Burano,"Dorsoduro, S. Polo, S. Croce, Giudecca, Sacca Fiso"
270420911,0,3,0,0,0,0,0,0,15,0,0,0,0,0,3,15,2018-11-28,1,270425014,1,2,Città d'acqua,Santa Croce,Venezia - Murano - Burano,"Dorsoduro, S. Polo, S. Croce, Giudecca, Sacca Fiso"
270420912,0,5,0,0,0,0,0,0,22,0,0,0,0,0,5,22,2018-11-28,1,270425014,1,2,Città d'acqua,Santa Croce,Venezia - Murano - Burano,"Dorsoduro, S. Polo, S. Croce, Giudecca, Sacca Fiso"
270420913,0,3,0,0,0,0,0,0,11,0,0,0,0,0,3,11,2018-11-28,1,270425014,1,2,Città d'acqua,Santa Croce,Venezia - Murano - Burano,"Dorsoduro, S. Polo, S. Croce, Giudecca, Sacca Fiso"
270420914,0,3,0,0,0,0,0,0,7,0,0,0,0,0,3,7,2018-11-28,1,270425014,1,2,Città d'acqua,Santa Croce,Venezia - Murano - Burano,"Dorsoduro, S. Polo, S. Croce, Giudecca, Sacca Fiso"
270420917,0,4,0,0,2,0,0,0,10,0,0,10,0,0,6,20,2018-11-28,1,270425014,1,2,Città d'acqua,Santa Croce,Venezia - Murano - Burano,"Dorsoduro, S. Polo, S. Croce, Giudecca, Sacca Fiso"
270420918,0,7,0,0,2,0,0,0,21,0,0,19,0,0,9,40,2018-11-28,1,270425014,1,2,Città d'acqua,Santa Croce,Venezia - Murano - Burano,"Dorsoduro, S. Polo, S. Croce, Giudecca, Sacca Fiso"
270420919,0,9,0,0,0,0,0,0,35,0,0,0,0,0,9,35,2018-11-28,1,270425014,1,2,Città d'acqua,Santa Croce,Venezia - Murano - Burano,"Dorsoduro, S. Polo, S. Croce, Giudecca, Sacca Fiso"
270420921,0,1,1,0,0,0,0,0,5,22,0,0,0,0,2,27,2018-11-28,1,270425014,1,2,Città d'acqua,Santa Croce,Venezia - Murano - Burano,"Dorsoduro, S. Polo, S. Croce, Giudecca, Sacca Fiso"
270420922,0,4,0,0,0,0,0,0,10,0,0,0,0,0,4,10,2018-11-28,1,270425014,1,2,Città d'acqua,Santa Croce,Venezia - Murano - Burano,"Dorsoduro, S. Polo, S. Croce, Giudecca, Sacca Fiso"
270420923,0,6,0,0,0,0,0,0,27,0,0,0,0,0,6,27,2018-11-28,1,270425014,1,2,Città d'acqua,Santa Croce,Venezia - Murano - Burano,"Dorsoduro, S. Polo, S. Croce, Giudecca, Sacca Fiso"
270420925,0,0,0,0,1,0,0,0,0,0,0,6,0,0,1,6,2018-11-28,1,270425014,1,2,Città d'acqua,Santa Croce,Venezia - Murano - Burano,"Dorsoduro, S. Polo, S. Croce, Giudecca, Sacca Fiso"
270420926,0,4,0,0,0,0,0,0,12,0,0,0,0,0,4,12,2018-11-28,1,270425014,1,2,Città d'acqua,Santa Croce,Venezia - Murano - Burano,"Dorsoduro, S. Polo, S. Croce, Giudecca, Sacca Fiso"
270420927,0,19,1,0,3,0,0,0,70,34,0,14,0,0,23,118,2018-11-28,1,270425014,1,2,Città d'acqua,Santa Croce,Venezia - Murano - Burano,"Dorsoduro, S. Polo, S. Croce, Giudecca, Sacca Fiso"
270420928,0,1,0,0,0,0,0,0,4,0,0,0,0,0,1,4,2018-11-28,1,270425014,1,2,Città d'acqua,Santa Croce,Venezia - Murano - Burano,"Dorsoduro, S. Polo, S. Croce, Giudecca, Sacca Fiso"
270420929,0,9,0,0,1,0,0,0,33,0,0,10,0,0,10,43,2018-11-28,1,270425014,1,2,Città d'acqua,Santa Croce,Venezia - Murano - Burano,"Dorsoduro, S. Polo, S. Croce, Giudecca, Sacca Fiso"
270420931,0,4,0,0,0,0,0,0,16,0,0,0,0,0,4,16,2018-11-28,1,270425014,1,2,Città d'acqua,Santa Croce,Venezia - Murano - Burano,"Dorsoduro, S. Polo, S. Croce, Giudecca, Sacca Fiso"
270420933,0,2,0,0,0,0,0,0,4,0,0,0,0,0,2,4,2018-11-28,1,270425014,1,2,Città d'acqua,Santa Croce,Venezia - Murano - Burano,"Dorsoduro, S. Polo, S. Croce, Giudecca, Sacca Fiso"
270420936,0,10,0,0,2,0,0,0,36,0,0,14,0,0,12,50,2018-11-28,1,270425014,1,2,Città d'acqua,Santa Croce,Venezia - Murano - Burano,"Dorsoduro, S. Polo, S. Croce, Giudecca, Sacca Fiso"
270420937,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,2,2018-11-28,1,270425014,1,2,Città d'acqua,Santa Croce,Venezia - Murano - Burano,"Dorsoduro, S. Polo, S. Croce, Giudecca, Sacca Fiso"
270420938,0,10,0,0,1,0,0,0,35,0,0,6,0,0,11,41,2018-11-28,1,270425014,1,2,Città d'acqua,Santa Croce,Venezia - Murano - Burano,"Dorsoduro, S. Polo, S. Croce, Giudecca, Sacca Fiso"
270420939,0,4,0,0,0,0,0,0,13,0,0,0,0,0,4,13,2018-11-28,1,270425014,1,2,Città d'acqua,Santa Croce,Venezia - Murano - Burano,"Dorsoduro, S. Polo, S. Croce, Giudecca, Sacca Fiso"
270420940,0,4,0,0,0,0,0,0,17,0,0,0,0,0,4,17,2018-11-28,1,270425014,1,2,Città d'acqua,Santa Croce,Venezia - Murano - Burano,"Dorsoduro, S. Polo, S. Croce, Giudecca, Sacca Fiso"
270420941,0,9,0,0,1,0,0,0,26,0,0,5,0,0,10,31,2018-11-28,1,270425014,1,2,Città d'acqua,Santa Croce,Venezia - Murano - Burano,"Dorsoduro, S. Polo, S. Croce, Giudecca, Sacca Fiso"
270420942,0,1,0,0,1,0,0,0,3,0,0,4,0,0,2,7,2018-11-28,1,270425014,1,2,Città d'acqua,Santa Croce,Venezia - Murano - Burano,"Dorsoduro, S. Polo, S. Croce, Giudecca, Sacca Fiso"
270420943,0,0,1,0,0,0,0,0,0,46,0,0,0,0,1,46,2018-11-28,1,270425014,1,2,Città d'acqua,Santa Croce,Venezia - Murano - Burano,"Dorsoduro, S. Polo, S. Croce, Giudecca, Sacca Fiso"
270420944,0,10,0,0,1,1,0,0,33,0,0,7,4,0,12,44,2018-11-28,1,270425014,1,2,Città d'acqua,Santa Croce,Venezia - Murano - Burano,"Dorsoduro, S. Polo, S. Croce, Giudecca, Sacca Fiso"
270420945,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,2,2018-11-28,1,270425014,1,2,Città d'acqua,Santa Croce,Venezia - Murano - Burano,"Dorsoduro, S. Polo, S. Croce, Giudecca, Sacca Fiso"
270420946,0,2,0,0,0,0,0,0,9,0,0,0,0,0,2,9,2018-11-28,1,270425014,1,2,Città d'acqua,Santa Croce,Venezia - Murano - Burano,"Dorsoduro, S. Polo, S. Croce, Giudecca, Sacca Fiso"
270420947,0,4,0,0,0,0,0,0,22,0,0,0,0,0,4,22,2018-11-28,1,270425014,1,2,Città d'acqua,Santa Croce,Venezia - Murano - Burano,"Dorsoduro, S. Polo, S. Croce, Giudecca, Sacca Fiso"
270420948,0,5,1,0,0,0,0,0,18,31,0,0,0,0,6,49,2018-11-28,1,270425014,1,2,Città d'acqua,Santa Croce,Venezia - Murano - Burano,"Dorsoduro, S. Polo, S. Croce, Giudecca, Sacca Fiso"
270420949,0,3,0,0,1,0,0,0,12,0,0,4,0,0,4,16,2018-11-28,1,270425014,1,2,Città d'acqua,Santa Croce,Venezia - Murano - Burano,"Dorsoduro, S. Polo, S. Croce, Giudecca, Sacca Fiso"
270420950,0,2,0,0,0,0,0,0,5,0,0,0,0,0,2,5,2018-11-28,1,270425014,1,2,Città d'acqua,Santa Croce,Venezia - Murano - Burano,"Dorsoduro, S. Polo, S. Croce, Giudecca, Sacca Fiso"
270420951,0,2,0,0,0,0,0,0,6,0,0,0,0,0,2,6,2018-11-28,1,270425014,1,2,Città d'acqua,Santa Croce,Venezia - Murano - Burano,"Dorsoduro, S. Polo, S. Croce, Giudecca, Sacca Fiso"
270420952,0,2,0,0,0,0,0,0,6,0,0,0,0,0,2,6,2018-11-28,1,270425014,1,2,Città d'acqua,Santa Croce,Venezia - Murano - Burano,"Dorsoduro, S. Polo, S. Croce, Giudecca, Sacca Fiso"
270420953,0,6,0,0,0,0,0,0,27,0,0,0,0,0,6,27,2018-11-28,1,270425014,1,2,Città d'acqua,Santa Croce,Venezia - Murano - Burano,"Dorsoduro, S. Polo, S. Croce, Giudecca, Sacca Fiso"
270420954,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,2,2018-11-28,1,270425014,1,2,Città d'acqua,Santa Croce,Venezia - Murano - Burano,"Dorsoduro, S. Polo, S. Croce, Giudecca, Sacca Fiso"
270420955,0,2,0,0,7,0,0,0,7,0,0,20,0,0,9,27,2018-11-28,1,270425014,1,2,Città d'acqua,Santa Croce,Venezia - Murano - Burano,"Dorsoduro, S. Polo, S. Croce, Giudecca, Sacca Fiso"
270420957,0,2,0,0,0,0,0,0,10,0,0,0,0,0,2,10,2018-11-28,1,270425014,1,2,Città d'acqua,Santa Croce,Venezia - Murano - Burano,"Dorsoduro, S. Polo, S. Croce, Giudecca, Sacca Fiso"
270420959,0,11,1,0,4,0,0,0,59,14,0,25,0,0,16,98,2018-11-28,1,270425014,1,2,Città d'acqua,Santa Croce,Venezia - Murano - Burano,"Dorsoduro, S. Polo, S. Croce, Giudecca, Sacca Fiso"
